MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
316030628,2024-12-31T01:01:15,48.78349,-123.35433,8.6,11.2,8,SALISH RAVEN,IMO9750294,CFDL,60.0,0.0,107.0,24.0,4.6,60.0,A
366984420,2024-12-31T00:01:09,38.43086,-82.60219,0.0,64.1,164,PAUL G BLAZER,IMO100918951,WDB9882,31.0,12.0,318.0,34.0,3.1,57.0,A
368115380,2024-12-31T03:12:43,29.78471,-95.09761,0.0,300.4,511,DREDGE MBI 05,,WDL2787,33.0,15.0,47.0,16.0,0.0,33.0,A
538006195,2024-12-31T01:40:10,27.15488,-91.23341,0.0,184.7,240,DEEPWATER TITAN,IMO9735270,V7KR3,99.0,3.0,227.0,43.0,10.2,33.0,A
319154900,2024-12-31T01:34:16,26.09804,-80.16773,0.0,234.6,511,NAAV,IMO0000000,ZGIC5,37.0,,33.0,7.0,,,B
338506882,2024-12-31T02:14:42,29.25262,-89.97671,0.0,360.0,511,DVM DREDGE DISCHARGE,IMO0000000,,33.0,,6.0,4.0,,,B
367509520,2024-12-31T01:07:26,41.74797,-124.18338,0.1,142.9,511,DARIN ALAN,IMO7908299,WDF9855,30.0,,24.0,6.0,,,B
368282060,2024-12-31T02:32:50,32.80329,-79.93208,0.0,360.0,511,VELA,IMO0000000,WDN4557,36.0,,13.0,8.0,,,B
368213880,2024-12-31T01:40:45,48.00306,-122.22175,0.0,107.4,511,ROAM,IMO0000000,WDM5233,37.0,,19.0,6.0,,,B
368331670,2024-12-31T02:27:31,32.4714,-79.96179,5.3,236.4,511,VIA DEL SOL,IMO0000000,WDN9939,37.0,,15.0,8.0,,,B
365691344,2024-12-31T00:59:22,42.3803,-71.04304,0.1,15.2,511,AUSTIN REINAUER,IMO6680938,,57.0,15.0,142.0,29.0,0.0,57.0,A
369992000,2024-12-31T00:37:00,47.21362,-86.64205,12.6,292.2,294,CG MACKINAW,IMO9271054,NBGB,35.0,0.0,72.0,17.0,0.0,35.0,A
311001144,2024-12-31T01:16:49,46.25644,-124.0387,14.8,287.1,294,UNITY MOON,IMO9832432,C6FM3,70.0,0.0,180.0,30.0,10.1,70.0,A
244168000,2024-12-31T01:27:48,30.39638,-81.56831,0.0,64.8,146,CORAL FAVIA,IMO9378280,PDBD,80.0,5.0,137.0,20.0,6.0,80.0,A
368132330,2024-12-31T01:05:04,25.09613,-80.43752,0.0,360.0,511,BLESSINGS,IMO0000000,WDL4530,36.0,,15.0,6.0,,,B
368005850,2024-12-31T01:33:58,26.09804,-80.08933,23.7,231.6,233,PILOT NO 7,IMO9823699,WDJ7349,50.0,0.0,15.0,4.0,1.5,50.0,A
367313160,2024-12-31T01:51:09,48.00296,-122.22362,0.0,237.9,511,SAN JUAN ENTERPRISE,,WDD9563,70.0,0.0,30.0,7.0,0.0,0.0,A
368209480,2024-12-31T01:56:50,48.51483,-122.60837,0.0,360.0,511,TACOCAT,IMO0000000,WDM4757,37.0,,12.0,5.0,,,B
368398240,2024-12-31T00:06:40,47.63185,-122.33941,0.0,360.0,511,WIZARD,IMO0000000,,37.0,,18.0,4.0,,,B
316050436,2024-12-31T01:39:20,49.16438,-123.92729,0.0,194.0,206,SENTINEL 303,,CFA3843,99.0,5.0,76.0,20.0,0.0,99.0,A
215196000,2024-12-31T02:08:03,27.93937,-94.4141,8.3,358.7,355,CMA CGM CASSIOPEIA,IMO9410765,9HA5007,71.0,0.0,364.0,46.0,13.7,71.0,A
367439390,2024-12-31T02:01:13,47.29446,-122.42837,0.1,16.9,128,ISLAND BREEZE,IMO7308762,WDF3398,52.0,0.0,27.0,9.0,4.0,52.0,A
368044460,2024-12-31T00:40:18,29.76456,-95.08874,6.2,160.4,168,COLLINGSWORTH,,WDK3357,52.0,0.0,113.0,10.0,3.1,57.0,A
367567290,2024-12-31T01:53:04,37.82759,-76.27807,0.0,174.2,511,FLEETON,IMO7417276,WDG7439,30.0,5.0,53.0,12.0,4.5,30.0,A
367570060,2024-12-31T01:47:52,47.66186,-122.38567,0.0,265.0,511,C JEWEL,,WDG7711,37.0,5.0,35.0,8.0,2.2,37.0,A
368099310,2024-12-31T03:32:04,27.90046,-91.51021,0.3,36.7,43,RED STAG,IMO9734977,WDK8981,70.0,3.0,57.0,14.0,3.3,70.0,A
338190748,2024-12-31T02:15:12,37.78741,-122.25365,0.0,360.0,511,CALIENTE,IMO0000000,,36.0,,16.0,9.0,,,B
316013980,2024-12-31T01:11:44,42.76602,-79.5996,13.2,77.8,78,RADCLIFFE R LATIMER,IMO7711725,VCPK,70.0,0.0,225.0,24.0,8.0,70.0,A
338174872,2024-12-31T01:37:41,24.70401,-81.11221,0.0,35.0,511,SV TWO HAPPY,IMO0000000,,36.0,,15.0,4.0,,,B
366593000,2024-12-31T00:55:49,39.25355,-74.99678,0.0,89.8,59,NORTHSTAR RESPONDER,IMO9043861,WDN5677,52.0,5.0,64.0,14.0,3.8,52.0,A
367771950,2024-12-31T03:04:10,36.83879,-76.29575,0.3,357.4,511,ELIZABETH RIVER F IV,IMO0000000,WDJ3846,68.0,,18.0,7.0,,,B
538005807,2024-12-31T01:02:18,29.34539,-94.55665,0.0,135.9,240,MARLIN AQUAMARINE,IMO9721906,V7HE4,80.0,1.0,183.0,,8.4,80.0,A
366899290,2024-12-31T03:04:49,39.37761,-74.42682,0.0,274.4,511,OHIO RIVER,,WDB4518,60.0,0.0,16.0,5.0,2.2,60.0,A
257850000,2024-12-31T03:11:17,33.4619,-118.1704,18.4,159.5,160,VIKING NEPTUNE,IMO9845910,LAOZ8,69.0,0.0,229.0,32.0,6.7,69.0,A
368044440,2024-12-31T02:27:10,29.76354,-95.09804,0.0,167.6,233,DIMMIT,,WDK3355,52.0,0.0,84.0,12.0,2.6,57.0,A
368083440,2024-12-31T03:24:58,40.54892,-80.20608,0.4,212.9,142,TAYLOR MARIE,,WDK7336,32.0,0.0,33.0,12.0,2.9,32.0,A
311295000,2024-12-31T00:06:19,18.43255,-66.09967,0.0,137.3,60,DOLE ASIA,IMO9046526,C6FS4,70.0,5.0,150.0,23.0,7.2,70.0,A
367303320,2024-12-31T01:54:28,27.50062,-82.57182,0.0,136.9,511,PLEIADIAN BREEZE,IMO0000000,WDD8831,36.0,,13.0,7.0,,,B
316001104,2024-12-31T03:06:12,49.29049,-123.06087,0.1,228.3,321,POINT VALIANT,IMO9203435,CKF3107,52.0,15.0,25.0,10.0,0.0,52.0,A
367756040,2024-12-31T02:04:45,29.70768,-95.04528,0.0,273.0,270,MACKENZIE HOPE,,WDJ2187,31.0,12.0,207.0,17.0,3.1,57.0,A
368346590,2024-12-31T02:52:00,37.05492,-76.28695,0.0,175.4,511,SEA TALES,IMO0000000,WDP3561,36.0,,14.0,8.0,,,B
338125915,2024-12-31T01:27:23,27.29238,-90.96808,0.0,103.8,328,CONSTITUTION SPAR,,E050206,90.0,3.0,168.0,0.0,25.5,0.0,A
368263640,2024-12-31T02:27:08,26.71686,-80.0478,0.0,360.0,511,CYNTHIA,IMO0000000,WDN2594,37.0,,20.0,7.0,,,B
367737720,2024-12-31T00:36:59,28.96763,-95.28539,0.0,278.6,511,ANGELA CHERAMIE,IMO8983222,WDI8351,70.0,5.0,47.0,12.0,3.0,70.0,A
366777530,2024-12-31T00:29:02,26.4116,-79.62006,4.9,114.9,511,HALEKAI,IMO9871995,WDN7599,36.0,,15.0,6.0,,,B
338324023,2024-12-31T00:18:24,33.61521,-117.90245,0.0,360.0,511,10 BY 10,,,37.0,,,,,,B
368051000,2024-12-31T02:55:36,29.1462,-90.21113,0.1,233.3,327,FAST MAMMOTH,IMO9599444,WDF9442,60.0,7.0,60.0,10.0,3.0,90.0,A
367054810,2024-12-31T01:25:49,41.63983,-87.56552,3.3,52.7,48,DANIEL E,,WDC6331,31.0,0.0,25.0,9.0,2.7,31.0,A
367598980,2024-12-31T00:13:48,30.1992,-91.11753,0.0,225.5,280,CAPT PHILLIP BOX,,WDH2571,31.0,12.0,227.0,18.0,3.1,57.0,A
367557410,2024-12-31T00:33:40,29.76442,-95.09885,0.1,308.8,229,ALEX D,IMO5553051,WDG6475,52.0,0.0,207.0,22.0,3.1,52.0,A
367507220,2024-12-31T01:12:16,30.10657,-91.31209,0.0,235.9,322,TEDDY MEYER,IMO123295100,WDF9635,31.0,0.0,186.0,10.0,2.9,57.0,A
367475030,2024-12-31T01:35:42,30.39499,-81.43606,0.7,310.7,129,JEAN RIBAULT,,WDF6510,60.0,0.0,43.0,17.0,2.7,60.0,A
367605210,2024-12-31T00:21:57,47.65351,-122.36374,0.0,28.2,511,GYRFALCON,IMO7732406,WDH3191,67.0,5.0,26.0,6.0,2.5,67.0,A
367716350,2024-12-31T00:33:37,29.26025,-92.37956,2.7,272.0,511,CAPT    LIAM,IMO8983947,WDI6212,37.0,,26.0,7.0,,,B
219652000,2024-12-31T01:52:37,25.86796,-94.43529,10.2,182.2,183,FIONIA SWAN,IMO9940100,OVJT2,80.0,0.0,100.0,16.0,5.1,89.0,A
378114145,2024-12-31T01:51:30,18.47077,-64.57453,0.2,360.0,511,ANDIAMO,IMO0000000,ZJL3482,36.0,,15.0,8.0,,,B
367401030,2024-12-31T02:17:30,33.74325,-118.21633,4.4,189.5,194,DELTA BILLIE,IMO9562207,WDE8059,31.0,0.0,30.0,12.0,5.5,31.0,A
636012762,2024-12-31T01:24:35,23.71538,-81.69862,7.0,273.0,263,EVROTAS,IMO9309241,A8HR9,80.0,0.0,213.0,32.0,8.0,80.0,A
367428150,2024-12-31T03:12:16,30.12038,-91.48844,6.0,290.0,511,FRITZ,,WDF3166,30.0,12.0,215.0,34.0,3.1,57.0,A
366953870,2024-12-31T02:25:36,31.00457,-91.63793,5.8,61.1,511,HORTENSE B INGRAM,IMO100583226,WDK9289,31.0,12.0,351.0,65.0,3.4,52.0,A
367685550,2024-12-31T01:52:19,38.42404,-82.5977,5.2,334.6,511,BRUCE D,,WDI3158,31.0,5.0,15.0,5.0,2.2,31.0,A
367146820,2024-12-31T02:06:32,27.92846,-82.427,0.0,360.0,511,MISS ADRIANNE,IMO8885767,WDD4600,30.0,,23.0,5.0,,,B
338134983,2024-12-31T01:33:24,34.72085,-76.67225,0.1,147.0,511,DOWN UNDER,IMO0000000,,37.0,,20.0,6.0,,,B
368126820,2024-12-31T01:40:28,37.72089,-76.00323,9.8,205.7,205,ANNAPOLIS,,WDL3968,52.0,12.0,30.0,12.0,2.8,52.0,A
371090000,2024-12-31T01:50:10,49.30006,-123.0732,0.1,358.0,89,PACIFIC NICKEL,IMO8206040,HO3942,90.0,1.0,38.0,9.0,8.4,70.0,A
367479990,2024-12-31T00:12:53,47.62062,-122.51507,0.0,111.0,21,WSF KENNEWICK,IMO9618331,WDF6991,60.0,0.0,83.0,20.0,0.0,60.0,A
538004997,2024-12-31T01:34:33,29.4047,-93.62775,0.0,243.3,184,CITRIODORA,IMO9613305,V7AH6,70.0,1.0,199.0,32.0,12.1,70.0,A
338058782,2024-12-31T02:22:38,30.29033,-81.43126,0.0,360.0,511,SE HUT,IMO0000000,,37.0,,15.0,6.0,,,B
368202360,2024-12-31T00:54:47,29.60382,-90.97498,6.9,329.8,511,G.I.JOE,,WDM3992,52.0,0.0,20.0,8.0,0.0,52.0,A
368068160,2024-12-31T01:34:26,31.8141,-80.38165,5.6,217.2,511,RYTM,,WDK5771,36.0,,14.0,8.0,,,B
367512520,2024-12-31T02:21:40,30.35729,-88.50722,0.0,189.4,268,ALPHA DOUCET,,WDG2137,31.0,5.0,107.0,33.0,2.6,57.0,A
505187000,2024-12-31T01:39:30,35.08988,-90.10756,0.0,183.1,27,SYNERGY,IMO9703954,WX6878,31.0,0.0,18.0,6.0,0.0,31.0,A
367082230,2024-12-31T02:36:04,46.84943,-85.09639,11.4,111.7,110,JOSEPH L BLOCK,IMO7502320,WXY6216,79.0,0.0,222.0,24.0,7.0,79.0,A
311000455,2024-12-31T00:23:18,26.67077,-115.5741,9.9,142.5,144,LONDON SPIRIT,IMO9594779,C6CF3,80.0,0.0,274.0,48.0,9.3,89.0,A
367670970,2024-12-31T01:36:57,48.36301,-122.54776,0.0,194.2,511,ISLAND MIST,IMO8867911,WDH9725,31.0,0.0,30.0,10.0,3.5,31.0,A
311000112,2024-12-31T01:36:22,33.11198,-118.38447,11.3,295.5,295,POLARIS VOYAGER,IMO9665748,C6AP4,80.0,0.0,276.0,48.0,11.7,80.0,A
338391217,2024-12-31T01:55:29,47.79539,-122.49831,0.1,360.0,511,FINAL APPROACH,IMO0000000,,37.0,,0.0,0.0,,,B
477947100,2024-12-31T03:20:06,28.31669,-87.43549,11.6,178.6,176,HUBERT SCHULTE,IMO9535204,VRKR4,70.0,0.0,275.0,40.0,10.2,70.0,A
338025000,2024-12-31T02:08:14,36.87655,-76.34258,0.0,186.3,69,G L 54,,WDH5375,33.0,3.0,69.0,18.0,2.0,33.0,A
367340160,2024-12-31T02:00:07,26.02916,-97.23366,0.2,122.8,36,CAROLINA,IMO0552707,WDE3513,30.0,3.0,171.0,20.0,0.0,33.0,A
338383002,2024-12-31T01:26:08,26.15734,-80.10894,0.1,360.0,511,FREEDOM,IMO0000000,,37.0,,0.0,0.0,,,B
368359620,2024-12-31T02:21:02,29.67648,-94.97711,0.1,360.0,511,LADY ELLE,IMO1065316,WDP5015,52.0,0.0,20.0,7.0,0.0,52.0,A
368292770,2024-12-31T02:13:22,38.96374,-76.48146,0.0,360.0,511,CHARLOTTE,,WDN5748,60.0,5.0,19.0,,2.0,99.0,A
338083000,2024-12-31T01:49:32,26.72142,-80.04338,0.0,336.2,358,SARABETH,IMO9633240,WDI4177,37.0,5.0,39.0,8.0,0.0,0.0,A
565497000,2024-12-31T03:05:59,40.58275,-67.65786,9.1,272.2,268,TORM TROILUS,IMO9726475,9V3574,80.0,0.0,183.0,32.0,11.0,80.0,A
338452663,2024-12-31T02:58:48,37.87105,-122.49748,0.0,360.0,511,PLUMERIA,IMO0000000,,36.0,,0.0,0.0,,,B
367515210,2024-12-31T00:51:55,29.57677,-90.60563,0.0,0.0,2,CAPT CLAUDE,IMO1000653633,WDG2394,31.0,0.0,108.0,18.0,2.2,52.0,A
368032620,2024-12-31T02:37:44,38.59232,-90.19588,0.7,232.2,47,PRAIRIE STATE,,WDK2124,31.0,0.0,23.0,8.0,2.6,31.0,A
338207124,2024-12-31T00:51:18,25.76949,-80.19826,6.3,320.3,511,DEALERS CHOICE,IMO0000000,,37.0,,18.0,5.0,,,B
368612000,2024-12-31T01:27:31,47.58239,-122.58232,32.8,223.9,221,RICH PASSAGE 1,,WDF4649,40.0,0.0,24.0,10.0,0.0,40.0,A
338432553,2024-12-31T01:47:38,37.97328,-122.48054,0.0,360.0,511,OLIVIA,IMO0000000,,37.0,,13.0,4.0,,,B
367702380,2024-12-31T01:41:38,30.01257,-90.75784,0.0,276.5,264,SAFETY CRUSADER,,WDI4823,31.0,0.0,23.0,10.0,3.0,31.0,A
367401290,2024-12-31T00:58:53,29.37874,-94.8701,7.0,283.8,281,DOLPHIN,IMO0000426,WDE8076,52.0,0.0,33.0,12.0,4.3,52.0,A
366936670,2024-12-31T01:02:54,39.13204,-84.77308,0.0,272.8,28,GENE NEAL,,WDB7117,31.0,12.0,133.0,18.0,2.7,57.0,A
368136890,2024-12-31T00:33:59,28.90064,-95.50786,0.0,95.8,227,LUBBOCK,IMO1260379,WDL4996,52.0,12.0,117.0,18.0,3.0,57.0,A
367479660,2024-12-31T02:09:29,34.24441,-119.2621,0.0,88.6,281,SAHALI,IMO0000000,WDF6961,36.0,,12.0,3.0,,,B
368203320,2024-12-31T00:55:07,27.51174,-82.55746,0.0,144.3,88,KAINOA,IMO8709028,WDM4097,37.0,,19.0,5.0,,,B
367589350,2024-12-31T00:41:47,27.84656,-97.22487,0.0,250.0,229,SIGNET POLARIS,IMO9681778,WDG9593,52.0,0.0,32.0,10.0,5.5,52.0,A
367516950,2024-12-31T02:16:34,40.80062,-73.90654,0.0,227.2,36,PATRICE MCALLISTER,IMO9215799,WDG2567,31.0,5.0,128.0,22.0,4.5,31.0,A
316021522,2024-12-31T00:26:12,48.66969,-123.40569,0.0,326.9,511,HOUNDS HOLLOW,IMO0000000,VA7EJG,36.0,,13.0,4.0,,,B
366936590,2024-12-31T00:19:53,41.88777,-87.59198,7.8,207.6,511,MARLYN,,WAB9757,60.0,0.0,20.0,7.0,1.5,6.0,A
367464840,2024-12-31T02:28:25,29.6181,-89.89324,0.0,280.2,511,MR JOE,,WDF5575,31.0,0.0,9.0,11.0,0.0,57.0,A
367424420,2024-12-31T03:11:29,29.76277,-95.08992,0.5,8.1,511,HADEN II,IMO9215335,WDF2064,52.0,0.0,30.0,12.0,0.0,52.0,A
367505510,2024-12-31T00:17:47,30.07264,-90.90655,0.0,125.0,138,MYRA ECKSTEIN,,WDF9473,52.0,12.0,51.0,16.0,3.4,57.0,A
353578000,2024-12-31T03:24:00,36.9449,-75.99681,9.2,104.3,103,YM NAVIGATOR,IMO9518191,3FAY2,70.0,0.0,229.0,32.0,6.9,70.0,A
367302370,2024-12-31T02:46:42,30.05902,-93.37169,0.0,178.1,95,CAPT BILL ENGLISH,,WDD8754,31.0,12.0,116.0,34.0,2.8,57.0,A
367797070,2024-12-31T00:00:05,30.63235,-81.47746,0.0,360.0,511,PAPIANA,,WDJ6369,36.0,,14.0,9.0,,,B
368072050,2024-12-31T00:35:42,29.7578,-95.09699,0.0,5.4,120,BOWIE,,WDK6183,52.0,12.0,119.0,34.0,3.3,57.0,A
353327000,2024-12-31T00:34:02,18.33278,-64.95232,0.0,68.1,328,GRAPETREE BAY,IMO8133968,HO8940,52.0,0.0,30.0,10.0,3.5,52.0,A
367010460,2024-12-31T01:11:03,33.61452,-117.91384,0.0,263.5,511,J&B,IMO0000000,WDC3576,30.0,,20.0,5.0,,,B
367798420,2024-12-31T01:56:20,40.70381,-73.97631,0.0,230.4,291,MCSHINY,,WDJ6504,60.0,0.0,26.0,8.0,2.0,60.0,A
367575550,2024-12-31T01:17:46,41.88798,-87.61301,0.0,76.2,511,FRED A BUSSE,IMO0000000,WDN5785,60.0,,26.0,8.0,,,B
538004068,2024-12-31T02:31:54,18.84462,-67.50925,9.8,37.0,38,MV TONY SMITH,IMO9576569,V7UZ8,70.0,0.0,190.0,32.0,11.1,70.0,A
368341080,2024-12-31T01:04:43,30.48065,-91.19438,0.0,105.8,2,KRISTY DUTSCH,,WDP2970,0.0,12.0,24.0,10.0,3.3,31.0,A
636014503,2024-12-31T01:06:26,24.86811,-91.4316,0.9,356.3,294,AMAZON,IMO9476654,A8UI8,80.0,0.0,274.0,50.0,9.0,80.0,A
538010019,2024-12-31T00:05:20,27.77703,-96.85837,0.0,233.2,143,ADVANTAGE VICTORY,IMO9933547,V7A5476,80.0,1.0,336.0,60.0,11.0,80.0,A
338169664,2024-12-31T00:42:46,48.61105,-123.15524,0.0,45.4,511,WINE DOWN,IMO0000000,,37.0,,17.0,0.0,,,B
338107461,2024-12-31T00:18:12,32.72407,-117.224,0.0,0.0,511,BUCKET LIST,IMO0000000,,37.0,,20.0,6.0,,,B
367522850,2024-12-31T01:18:43,30.11921,-90.91335,0.0,102.2,180,LAINEY JONES,,WDG3135,31.0,12.0,307.0,62.0,2.9,57.0,A
339244972,2024-12-31T00:27:16,34.80543,-76.68539,0.0,0.0,511,DEAD COW 53,IMO0607430,DEADCOW,51.0,3.0,25.0,16.0,2.0,51.0,A
303636000,2024-12-31T00:15:41,47.65889,-122.38013,0.0,265.8,180,MARK I,IMO7215654,WDC4939,30.0,0.0,33.0,10.0,4.0,30.0,A
367162740,2024-12-31T01:03:43,29.87852,-89.89943,0.2,209.5,511,CAPT ROD II,,WDD5731,31.0,0.0,16.0,8.0,3.0,31.0,A
367588580,2024-12-31T01:02:37,29.14161,-90.1968,0.0,258.6,158,ROLAND A FALGOUT,IMO7509392,WDG9520,52.0,0.0,36.0,11.0,4.9,52.0,A
367301540,2024-12-31T01:06:54,41.38217,-71.51212,0.0,360.0,511,CONOR AND MICHAEL,IMO7908067,WDD8696,30.0,,20.0,7.0,,,B
245789000,2024-12-31T00:39:07,26.76676,-80.05098,0.0,2.8,264,SPIEGELGRACHT,IMO9197911,PCEO,70.0,5.0,168.0,25.0,7.2,70.0,A
366792940,2024-12-31T02:57:50,29.73636,-95.14866,8.4,94.5,98,JESS NEWTON,IMO8962448,WDA2941,52.0,5.0,30.0,12.0,4.1,52.0,A
338401453,2024-12-31T00:44:18,33.36536,-79.26725,0.0,360.0,511,BIG SKY,IMO0000000,,37.0,,19.0,4.0,,,B
338498643,2024-12-31T02:15:13,25.30935,-80.28839,0.0,360.0,511,IMPULSE POWER 6,IMO0000000,,37.0,,12.0,5.0,,,B
316050154,2024-12-31T02:58:02,49.17139,-122.96307,0.8,360.0,511,CLOSE QUARTERS,,,37.0,,12.0,4.0,,,B
236112646,2024-12-31T03:02:49,27.74051,-80.26333,6.7,164.2,162,DEEP PLAYA,,ZDRU5,36.0,,15.0,8.0,,,B
367668090,2024-12-31T03:27:56,40.51813,-74.24753,0.0,292.7,355,NAVIGATOR,IMO8999776,WDH9440,31.0,15.0,78.0,10.0,2.5,31.0,A
259787000,2024-12-31T00:11:33,28.82878,-95.13082,0.0,233.3,196,BOW SKY,IMO9215268,LAFZ7,82.0,1.0,182.0,32.0,7.3,89.0,A
636019071,2024-12-31T03:00:01,34.25937,-120.23408,11.6,104.5,102,CASPIAN SEA,IMO9829095,D5SU6,80.0,0.0,250.0,44.0,10.0,80.0,A
368312000,2024-12-31T01:12:39,47.63072,-122.34017,0.0,8.9,511,CYGNUS,,WDM4256,37.0,15.0,20.0,7.0,2.0,37.0,A
477881600,2024-12-31T03:32:49,29.34036,-93.66525,11.7,167.1,168,SEAFRONTIER,IMO9457268,VRHA3,80.0,0.0,183.0,32.0,9.8,89.0,A
367585550,2024-12-31T00:37:58,29.34874,-90.24752,0.0,283.7,511,CHRIS R,IMO0000162,WDG9217,70.0,0.0,38.0,10.0,3.0,70.0,A
367426260,2024-12-31T02:43:57,41.41512,-71.399,5.8,205.0,205,ROSS CANDIES,IMO9481506,WDF2225,90.0,0.0,95.0,20.0,6.5,90.0,A
368249010,2024-12-31T01:40:34,47.4013,-122.32972,0.0,50.5,511,OREANA,IMO0000000,WDM9046,37.0,,12.0,4.0,,,B
368342660,2024-12-31T00:07:43,47.80953,-122.39027,0.1,360.0,511,ECHO,IMO0000000,WDP3143,36.0,,13.0,4.0,,,B
366999758,2024-12-31T02:26:42,39.37781,-74.42384,0.0,360.0,511,CG47307,,,51.0,0.0,14.0,4.0,1.4,51.0,A
367775320,2024-12-31T01:47:59,30.03673,-90.68263,0.0,145.4,511,LOUISIANA TRANSPORTE,,WDJ4190,52.0,0.0,20.0,10.0,3.0,57.0,A
338514167,2024-12-31T01:33:11,32.6815,-117.17398,0.0,360.0,511,CASA BLANCA,IMO0000000,,37.0,,12.0,4.0,,,B
367171050,2024-12-31T00:07:45,30.51769,-91.21664,0.0,198.4,511,GEORGE E MARBLE,,WDD6300,52.0,0.0,16.0,7.0,2.4,52.0,A
368011730,2024-12-31T03:04:09,48.72729,-122.67173,10.0,31.7,208,WHATCOM CHIEF,IMO0000000,WDJ7956,60.0,,32.0,14.0,,,B
368222530,2024-12-31T01:26:02,25.95112,-80.13416,0.0,360.0,511,SUGAR CITY II,IMO0000000,WDM6140,37.0,,15.0,4.0,,,B
367703000,2024-12-31T00:51:27,29.9968,-80.40285,12.8,165.5,166,OVERSEAS LONG BEACH,IMO9353527,WAAT,80.0,0.0,181.0,32.0,8.5,80.0,A
368248520,2024-12-31T02:05:10,37.77106,-122.30008,0.0,58.8,92,DORADO,IMO1324772,WDM8995,60.0,5.0,40.0,11.0,0.0,60.0,A
367500230,2024-12-31T02:57:00,29.12864,-89.68936,0.0,195.0,511,MICHELLE,IMO1234397,WDF8945,90.0,1.0,39.0,33.0,2.5,90.0,A
338439021,2024-12-31T02:27:13,37.76443,-122.38694,0.0,360.0,511,SAILOR GIRLZ 2,IMO0000000,,36.0,,14.0,4.0,,,B
367610550,2024-12-31T01:33:47,29.96774,-93.86007,0.0,236.0,334,MISS CAROLINE,,WDH3754,30.0,12.0,115.0,34.0,2.8,52.0,A
368181460,2024-12-31T02:36:58,32.78676,-79.90945,0.0,360.0,511,KARMA,IMO0000000,WDL9706,36.0,,14.0,4.0,,,B
367594520,2024-12-31T02:53:09,29.1131,-90.19608,0.0,184.9,511,HERO,IMO8964147,WDH2114,60.0,0.0,42.0,8.0,2.3,60.0,A
367667560,2024-12-31T02:18:39,35.93186,-75.45501,7.8,159.3,163,SEA CRESCENT,IMO8984563,WDH9391,32.0,0.0,28.0,10.0,2.9,32.0,A
338392038,2024-12-31T01:42:41,33.45986,-117.69395,0.0,360.0,511,ALLURE,IMO0000000,,36.0,,12.0,4.0,,,B
366951240,2024-12-31T00:54:38,29.97468,-90.3996,0.0,129.3,346,MARTHA INGRAM,IMO100589419,WDK9284,31.0,0.0,489.0,55.0,3.1,57.0,A
367686340,2024-12-31T00:29:24,26.05886,-80.14333,0.0,149.9,511,ROSE,,WDI3246,37.0,,15.0,,,,B
636017082,2024-12-31T00:25:57,27.74146,-96.32998,0.0,264.2,202,GENER8 HECTOR,IMO9730086,D5JF3,80.0,1.0,,,11.2,80.0,A
368230170,2024-12-31T00:44:19,26.69539,-81.83298,0.1,360.0,511,UNBRIDLED,,WDM7018,37.0,,13.0,5.0,,,B
338102084,2024-12-31T03:14:37,47.66167,-122.38541,0.0,219.9,36,DOZER,IMO0000000,,37.0,,30.0,8.0,,,B
367693670,2024-12-31T03:22:59,29.78193,-95.09913,0.1,180.7,196,FINLI RYANNE,IMO1258129,WDI3954,31.0,0.0,20.0,6.0,0.0,10.0,A
367430050,2024-12-31T01:33:26,30.06903,-94.04848,0.0,185.8,5,STEVEN M BRYAN,,WDF2628,31.0,0.0,28.0,10.0,2.8,99.0,A
368152730,2024-12-31T02:00:02,40.71878,-73.96755,14.0,24.3,26,TOOTH FERRY,,WDL6644,60.0,0.0,26.0,10.0,0.0,60.0,A
368051410,2024-12-31T03:24:18,48.49362,-122.68311,0.0,202.7,511,COPPER STAR,,WDK4056,37.0,,14.0,5.0,,,B
367460660,2024-12-31T00:15:59,47.63394,-122.32991,0.0,240.0,307,LILLI ANN,IMO9020924,WDF5217,30.0,5.0,43.0,9.0,0.0,30.0,A
338416389,2024-12-31T02:57:13,34.17919,-119.22238,0.0,360.0,511,ADJOURN,IMO0000000,,37.0,,16.0,4.0,,,B
367615990,2024-12-31T03:13:48,29.3146,-94.77875,0.0,360.0,511,JACOB BRENT,,WDH4272,90.0,0.0,29.0,8.0,0.0,0.0,A
319154900,2024-12-31T00:07:16,26.09798,-80.16775,0.0,351.2,511,NAAV,IMO0000000,ZGIC5,37.0,,33.0,7.0,,,B
368361890,2024-12-31T00:35:53,47.63054,-122.33981,0.0,9.4,1,PTONTO,IMO0000000,WDP5271,37.0,,15.0,4.0,,,B
538005320,2024-12-31T03:41:48,29.4907,-93.67706,12.6,134.1,134,ST. MARY,IMO9439797,V7CT5,80.0,0.0,183.0,32.0,8.6,80.0,A
338432153,2024-12-31T03:39:13,26.25751,-80.05435,6.0,185.7,511,SWEEP DREAMS,IMO0000000,,37.0,,13.0,3.0,,,B
367590890,2024-12-31T02:15:35,29.98758,-81.65564,0.0,73.0,118,SUN RIVER CITY,IMO8971607,WDG9761,31.0,0.0,20.0,10.0,2.4,31.0,A
338108041,2024-12-31T01:23:51,42.35933,-71.08499,0.0,100.7,511,IT'S SO FUN,IMO0000000,,37.0,,15.0,6.0,,,B
